code,name,thshy
002085,万丰奥威,汽车零部件
601799,星宇股份,汽车零部件
603596,伯特利,汽车零部件
601966,玲珑轮胎,汽车零部件
603786,科博达,汽车零部件
002472,双环传动,汽车零部件
600699,均胜电子,汽车零部件
603179,新泉股份,汽车零部件
000559,万向钱潮,汽车零部件
300432,富临精工,汽车零部件
688208,道通科技,汽车零部件
000887,中鼎股份,汽车零部件
002984,森麒麟,汽车零部件
002906,华阳集团,汽车零部件
600933,爱柯迪,汽车零部件
000581,威孚高科,汽车零部件
603997,继峰股份,汽车零部件
603730,岱美股份,汽车零部件
002126,银轮股份,汽车零部件
603358,华达科技,汽车零部件
605333,沪光股份,汽车零部件
000981,山子高科,汽车零部件
603009,北特科技,汽车零部件
603305,旭升集团,汽车零部件
601163,三角轮胎,汽车零部件
300580,贝斯特,汽车零部件
300100,双林股份,汽车零部件
603306,华懋科技,汽车零部件
600651,飞乐音响,汽车零部件
600480,凌云股份,汽车零部件
002239,奥特佳,汽车零部件
600609,金杯汽车,汽车零部件
002488,金固股份,汽车零部件
000901,航天科技,汽车零部件
300428,立中集团,汽车零部件
000030,富奥股份,汽车零部件
601500,通用股份,汽车零部件
002434,万里扬,汽车零部件
603197,保隆科技,汽车零部件
603013,亚普股份,汽车零部件
000589,贵州轮胎,汽车零部件
002101,广东鸿图,汽车零部件
603809,豪能股份,汽车零部件
002516,旷达科技,汽车零部件
002997,瑞鹄模具,汽车零部件
300304,云意电气,汽车零部件
002537,海联金汇,汽车零部件
002703,浙江世宝,汽车零部件
002048,宁波华翔,汽车零部件
000700,模塑科技,汽车零部件
000903,云内动力,汽车零部件
605005,合兴股份,汽车零部件
600742,一汽富维,汽车零部件
002190,成飞集成,汽车零部件
603348,文灿股份,汽车零部件
002536,飞龙股份,汽车零部件
601279,英利汽车,汽车零部件
002510,天汽模,汽车零部件
300926,博俊科技,汽车零部件
603950,长源东谷,汽车零部件
300863,卡倍亿,汽车零部件
600081,东风科技,汽车零部件
002662,京威股份,汽车零部件
688533,上声电子,汽车零部件
002284,亚太股份,汽车零部件
301000,肇民科技,汽车零部件
002590,万安科技,汽车零部件
002664,信质集团,汽车零部件
600178,东安动力,汽车零部件
002283,天润工业,汽车零部件
603035,常熟汽饰,汽车零部件
002708,光洋股份,汽车零部件
300507,苏奥传感,汽车零部件
002965,祥鑫科技,汽车零部件
300446,航天智造,汽车零部件
002937,兴瑞科技,汽车零部件
002766,索菱股份,汽车零部件
688612,威迈斯,汽车零部件
600523,贵航股份,汽车零部件
600841,动力新科,汽车零部件
603166,福达股份,汽车零部件
300547,川环科技,汽车零部件
603178,圣龙股份,汽车零部件
603119,浙江荣泰,汽车零部件
002547,春兴精工,汽车零部件
300681,英搏尔,汽车零部件
600469,风神股份,汽车零部件
605319,无锡振华,汽车零部件
605088,冠盛股份,汽车零部件
605133,嵘泰股份,汽车零部件
603319,湘油泵,汽车零部件
605228,神通科技,汽车零部件
605128,上海沿浦,汽车零部件
603922,金鸿顺,汽车零部件
300258,精锻科技,汽车零部件
300680,隆盛科技,汽车零部件
002454,松芝股份,汽车零部件
605018,长华集团,汽车零部件
301550,斯菱股份,汽车零部件
002355,兴民智通,汽车零部件
603158,腾龙股份,汽车零部件
603390,通达电气,汽车零部件
301005,超捷股份,汽车零部件
603085,天成自控,汽车零部件
002406,远东传动,汽车零部件
300473,德尔股份,汽车零部件
600698,湖南天雁,汽车零部件
603767,中马传动,汽车零部件
603121,华培动力,汽车零部件
603701,德宏股份,汽车零部件
603107,上海汽配,汽车零部件
603758,秦安股份,汽车零部件
603109,神驰机电,汽车零部件
000599,青岛双星,汽车零部件
603239,浙江仙通,汽车零部件
603633,徕木股份,汽车零部件
002328,新朋股份,汽车零部件
600218,全柴动力,汽车零部件
300694,蠡湖股份,汽车零部件
300893,松原股份,汽车零部件
002870,香山股份,汽车零部件
002553,南方精工,汽车零部件
603266,天龙股份,汽车零部件
300695,兆丰股份,汽车零部件
600960,渤海汽车,汽车零部件
000678,襄阳轴承,汽车零部件
600626,申达股份,汽车零部件
300237,美晨科技,汽车零部件
603040,新坐标,汽车零部件
603788,宁波高发,汽车零部件
002448,中原内配,汽车零部件
600182,S佳通,汽车零部件
000880,潍柴重机,汽车零部件
301186,超达装备,汽车零部件
603586,金麒麟,汽车零部件
000570,苏常柴A,汽车零部件
603768,常青股份,汽车零部件
300643,万通智控,汽车零部件
002863,今飞凯达,汽车零部件
002363,隆基机械,汽车零部件
301020,密封科技,汽车零部件
300652,雷迪克,汽车零部件
300176,鸿特科技,汽车零部件
300733,西菱动力,汽车零部件
301007,德迈仕,汽车零部件
603037,凯众股份,汽车零部件
603006,联明股份,汽车零部件
301119,正强股份,汽车零部件
600148,长春一东,汽车零部件
603655,朗博科技,汽车零部件
603949,雪龙集团,汽车零部件
300585,奥联电子,汽车零部件
603917,合力科技,汽车零部件
603335,迪生力,汽车零部件
300375,鹏翎股份,汽车零部件
002725,跃岭股份,汽车零部件
300745,欣锐科技,汽车零部件
300707,威唐工业,汽车零部件
605068,明新旭腾,汽车零部件
603982,泉峰汽车,汽车零部件
301221,光庭信息,汽车零部件
603048,浙江黎明,汽车零部件
605151,西上海,汽车零部件
301133,金钟股份,汽车零部件
688667,菱电电控,汽车零部件
603286,日盈电子,汽车零部件
300978,东箭科技,汽车零部件
603926,铁流股份,汽车零部件
688280,精进电动,汽车零部件
603089,正裕工业,汽车零部件
002715,登云股份,汽车零部件
603161,科华控股,汽车零部件
301310,鑫宏业,汽车零部件
002806,华锋股份,汽车零部件
300928,华安鑫创,汽车零部件
300969,恒帅股份,汽车零部件
605255,天普股份,汽车零部件
430418,苏轴股份,汽车零部件
300998,宁波方正,汽车零部件
300611,美力科技,汽车零部件
301631,壹连科技,汽车零部件
001319,铭科精技,汽车零部件
001311,多利科技,汽车零部件
870436,大地电气,汽车零部件
603023,*ST威帝,汽车零部件
002976,瑞玛精密,汽车零部件
301397,溯联股份,汽车零部件
832978,开特股份,汽车零部件
301613,新铝时代,汽车零部件
301488,豪恩汽电,汽车零部件
301298,东利机械,汽车零部件
838837,华原股份,汽车零部件
001380,华纬科技,汽车零部件
301072,中捷精工,汽车零部件
002592,ST八菱,汽车零部件
301529,福赛科技,汽车零部件
688737,中自科技,汽车零部件
002921,联诚精密,汽车零部件
300816,艾可蓝,汽车零部件
301608,博实结,汽车零部件
001282,三联锻造,汽车零部件
301398,星源卓镁,汽车零部件
301022,海泰科,汽车零部件
301229,纽泰格,汽车零部件
603211,晋拓股份,汽车零部件
300912,凯龙高科,汽车零部件
301499,维科精密,汽车零部件
603190,亚通精工,汽车零部件
301607,富特科技,汽车零部件
837242,建邦科技,汽车零部件
836247,华密新材,汽车零部件
832000,安徽凤凰,汽车零部件
301233,盛帮股份,汽车零部件
301192,泰祥股份,汽车零部件
833533,骏创科技,汽车零部件
831278,泰德股份,汽车零部件
836270,天铭科技,汽车零部件
001278,一彬科技,汽车零部件
301181,标榜股份,汽车零部件
301225,恒勃股份,汽车零部件
688021,奥福环保,汽车零部件
301552,科力装备,汽车零部件
301170,锡南科技,汽车零部件
831195,三祥科技,汽车零部件
838171,邦德股份,汽车零部件
833454,同心传动,汽车零部件
301539,宏鑫科技,汽车零部件
920106,林泰新材,汽车零部件
837663,明阳科技,汽车零部件
830896,旺成科技,汽车零部件
839946,华阳变速,汽车零部件
836221,易实精密,汽车零部件
831906,舜宇精工,汽车零部件
001260,坤泰股份,汽车零部件
836871,派特尔,汽车零部件
873690,捷众科技,汽车零部件
301581,黄山谷捷,汽车零部件
002594,比亚迪,汽车整车
600104,上汽集团,汽车整车
601127,赛力斯,汽车整车
601633,长城汽车,汽车整车
000625,长安汽车,汽车整车
600418,江淮汽车,汽车整车
601238,广汽集团,汽车整车
600066,宇通客车,汽车整车
600733,北汽蓝谷,汽车整车
000800,一汽解放,汽车整车
601777,力帆科技,汽车整车
000951,中国重汽,汽车整车
600166,福田汽车,汽车整车
600006,东风股份,汽车整车
301039,中集车辆,汽车整车
000550,江铃汽车,汽车整车
000980,众泰汽车,汽车整车
600686,金龙汽车,汽车整车
000572,海马汽车,汽车整车
000957,中通客车,汽车整车
600375,*ST汉马,汽车整车
000868,安凯客车,汽车整车
600303,ST曙光,汽车整车
601727,上海电气,其他电源设备
600482,中国动力,其他电源设备
600875,东方电气,其他电源设备
002851,麦格米特,其他电源设备
002518,科士达,其他电源设备
002335,科华数据,其他电源设备
300870,欧陆通,其他电源设备
300376,ST易事特,其他电源设备
002534,西子洁能,其他电源设备
300693,盛弘股份,其他电源设备
300820,英杰电气,其他电源设备
002364,中恒电气,其他电源设备
002366,融发核电,其他电源设备
300593,新雷能,其他电源设备
300153,科泰电源,其他电源设备
300105,龙源技术,其他电源设备
600212,绿能慧充,其他电源设备
002255,海陆重工,其他电源设备
002630,华西能源,其他电源设备
002227,奥特迅,其他电源设备
600405,动力源,其他电源设备
300491,通合科技,其他电源设备
688551,科威尔,其他电源设备
688719,爱科赛博,其他电源设备
300713,英可瑞,其他电源设备
301516,中远通,其他电源设备
301157,华塑科技,其他电源设备
832110,雷特科技,其他电源设备
002130,沃尔核材,其他电子
000062,深圳华强,其他电子
300493,润欣科技,其他电子
300475,香农芯创,其他电子
300184,力源信息,其他电子
001287,中电港,其他电子
002859,洁美科技,其他电子
688800,瑞可达,其他电子
300131,英唐智控,其他电子
002922,伊戈尔,其他电子
000670,盈方微,其他电子
002782,可立克,其他电子
600353,旭光电子,其他电子
300516,久之洋,其他电子
300975,商络电子,其他电子
688093,世华科技,其他电子
301031,中熔电气,其他电子
301099,雅创电子,其他电子
002161,远望谷,其他电子
688103,国力股份,其他电子
002885,京泉华,其他电子
603933,睿能科技,其他电子
688662,富信科技,其他电子
300656,民德电子,其他电子
001298,好上好,其他电子
002729,好利科技,其他电子
300991,创益通,其他电子
300650,太龙股份,其他电子
002388,ST新亚,其他电子
301328,维峰电子,其他电子
300736,百邦科技,其他电子
300012,华测检测,其他社会服务
600662,外服控股,其他社会服务
002967,广电计量,其他社会服务
600158,中体产业,其他社会服务
600654,中安科,其他社会服务
600861,北京人力,其他社会服务
600826,兰生股份,其他社会服务
300416,苏试试验,其他社会服务
603060,国检集团,其他社会服务
002057,中钢天源,其他社会服务
300962,中金辐照,其他社会服务
300797,钢研纳克,其他社会服务
300662,科锐国际,其他社会服务
300215,电科院,其他社会服务
300572,安车检测,其他社会服务
300860,锋尚文化,其他社会服务
300938,信测标准,其他社会服务
301169,零点有数,其他社会服务
300887,谱尼测试,其他社会服务
300795,米奥会展,其他社会服务
688334,西高院,其他社会服务
301508,中机认检,其他社会服务
603183,建研院,其他社会服务
002858,力盛体育,其他社会服务
836208,青矩技术,其他社会服务
873122,中纺标,其他社会服务
301306,西测测试,其他社会服务
301115,建科股份,其他社会服务
003008,开普检测,其他社会服务
603373,安邦护卫,其他社会服务
301289,国缆检测,其他社会服务
831039,国义招标,其他社会服务
871753,天纺标,其他社会服务
301228,实朴检测,其他社会服务
688111,金山办公,软件开发
002230,科大讯飞,软件开发
300033,同花顺,软件开发
601360,三六零,软件开发
600570,恒生电子,软件开发
300803,指南针,软件开发
600588,用友网络,软件开发
688318,财富趋势,软件开发
301269,华大九天,软件开发
300085,银之杰,软件开发
002405,四维图新,软件开发
002261,拓维信息,软件开发
300377,赢时胜,软件开发
601519,大智慧,软件开发
002410,广联达,软件开发
688561,奇安信,软件开发
603927,中科软,软件开发
600602,云赛智联,软件开发
300454,深信服,软件开发
300229,拓尔思,软件开发
300253,卫宁健康,软件开发
603039,泛微网络,软件开发
002439,启明星辰,软件开发
002153,石基信息,软件开发
300188,国投智能,软件开发
300624,万兴科技,软件开发
300598,诚迈科技,软件开发
688083,中望软件,软件开发
000503,国新健康,软件开发
002063,远光软件,软件开发
300561,汇金科技,软件开发
300525,博思软件,软件开发
300348,长亮科技,软件开发
300468,四方精创,软件开发
300075,数字政通,软件开发
002987,京北方,软件开发
300465,高伟达,软件开发
300379,东方通,软件开发
603383,顶点软件,软件开发
002212,天融信,软件开发
300663,科蓝软件,软件开发
300925,法本信息,软件开发
300036,超图软件,软件开发
300768,迪普科技,软件开发
300579,数字认证,软件开发
300378,鼎捷数智,软件开发
300226,上海钢联,软件开发
300451,创业慧康,软件开发
688326,经纬恒润,软件开发
300352,北信源,软件开发
300047,天源迪科,软件开发
000948,南天信息,软件开发
300520,科大国创,软件开发
300380,安硕信息,软件开发
688095,福昕软件,软件开发
830799,艾融软件,软件开发
300469,信息发展,软件开发
300369,绿盟科技,软件开发
301095,广立微,软件开发
301153,中科江南,软件开发
300271,华宇软件,软件开发
688588,凌志软件,软件开发
603528,多伦科技,软件开发
688631,莱斯信息,软件开发
688692,达梦数据,软件开发
300766,每日互动,软件开发
300542,新晨科技,软件开发
002279,久其软件,软件开发
688232,新点软件,软件开发
300366,创意信息,软件开发
002362,汉王科技,软件开发
002322,理工能科,软件开发
688590,新致软件,软件开发
688031,星环科技,软件开发
002178,延华智能,软件开发
688023,安恒信息,软件开发
603189,网达软件,软件开发
300550,和仁科技,软件开发
600288,大恒科技,软件开发
688615,合合信息,软件开发
003029,吉大正元,软件开发
688579,山大地纬,软件开发
300559,佳发教育,软件开发
688225,亚信安全,软件开发
688206,概伦电子,软件开发
300311,任子行,软件开发
603990,麦迪科技,软件开发
300996,普联软件,软件开发
603232,格尔软件,软件开发
300608,思特奇,软件开发
300365,恒华科技,软件开发
688168,安博通,软件开发
688030,山石网科,软件开发
002253,川大智胜,软件开发
300344,立方数科,软件开发
301315,威士顿,软件开发
301162,国能日新,软件开发
688201,信安世纪,软件开发
688507,索辰科技,软件开发
301270,汉仪股份,软件开发
300830,金现代,软件开发
688246,嘉和美康,软件开发
837592,华信永道,软件开发
301185,鸥玛软件,软件开发
300730,科创信息,软件开发
688369,致远互联,软件开发
003007,直真科技,软件开发
300235,方直科技,软件开发
688058,宝兰德,软件开发
300074,华平股份,软件开发
688109,品茗科技,软件开发
300556,丝路视觉,软件开发
688118,普元信息,软件开发
688078,龙软科技,软件开发
000004,国华网安,软件开发
688152,麒麟信安,软件开发
834415,恒拓开源,软件开发
301195,北路智控,软件开发
688657,浩辰软件,软件开发
300935,盈建科,软件开发
688435,英方软件,软件开发
688038,中科通达,软件开发
300605,恒锋信息,软件开发
301378,通达海,软件开发
831832,科达自控,软件开发
688244,永信至诚,软件开发
688296,和达科技,软件开发
301337,亚华电子,软件开发
688651,盛邦安全,软件开发
688479,友车科技,软件开发
301159,三维天地,软件开发
835207,众诚科技,软件开发
688171,纬德信息,软件开发
872953,国子软件,软件开发
839680,广道数字,软件开发
688291,金橙子,软件开发
688695,中创股份,软件开发
600803,新奥股份,燃气
601139,深圳燃气,燃气
605090,九丰能源,燃气
002911,佛燃能源,燃气
600635,大众公用,燃气
600917,重庆燃气,燃气
002267,陕天然气,燃气
603053,成都燃气,燃气
600903,贵州燃气,燃气
605368,蓝天燃气,燃气
600617,国新能源,燃气
600681,百川能源,燃气
300332,天壕能源,燃气
300435,中泰股份,燃气
603689,皖天然气,燃气
000421,南京公用,燃气
002700,ST浩源,燃气
603706,东方环宇,燃气
600333,长春燃气,燃气
000407,胜利股份,燃气
603318,水发燃气,燃气
603080,新疆火炬,燃气
000593,德龙汇能,燃气
002259,ST升达,燃气
000669,ST金鸿,燃气
605169,洪通燃气,燃气
831010,凯添燃气,燃气
001299,美能能源,燃气
001331,胜通能源,燃气
000301,东方盛虹,塑料制品
600143,金发科技,塑料制品
605589,圣泉集团,塑料制品
300487,蓝晓科技,塑料制品
300180,华峰超纤,塑料制品
605008,长鸿高科,塑料制品
601208,东材科技,塑料制品
002108,沧州明珠,塑料制品
000973,佛塑科技,塑料制品
002632,道明光学,塑料制品
688087,英科再生,塑料制品
002585,双星新材,塑料制品
688219,会通股份,塑料制品
002263,大东南,塑料制品
002838,道恩股份,塑料制品
002395,双象股份,塑料制品
000859,国风新材,塑料制品
300586,美联新材,塑料制品
300806,斯迪克,塑料制品
605488,福莱新材,塑料制品
002768,国恩股份,塑料制品
603991,至正股份,塑料制品
002361,神剑股份,塑料制品
000920,沃顿科技,塑料制品
600135,乐凯胶片,塑料制品
002886,沃特股份,塑料制品
002522,浙江众成,塑料制品
300218,安利股份,塑料制品
603330,天洋新材,塑料制品
300230,永利股份,塑料制品
300221,银禧科技,塑料制品
688585,上纬新材,塑料制品
688716,中研股份,塑料制品
603580,艾艾精工,塑料制品
603928,兴业股份,塑料制品
688323,瑞华泰,塑料制品
688386,泛亚微透,塑料制品
300980,祥源新材,塑料制品
002825,纳尔股份,塑料制品
301019,宁波色母,塑料制品
300644,南京聚隆,塑料制品
300716,泉为科技,塑料制品
300539,横河精密,塑料制品
300243,瑞丰高材,塑料制品
300538,同益股份,塑料制品
300321,同大股份,塑料制品
688669,聚石化学,塑料制品
300305,裕兴股份,塑料制品
688718,唯赛勃,塑料制品
300334,津膜科技,塑料制品
301003,江苏博云,塑料制品
001378,德冠新材,塑料制品
300717,华信新材,塑料制品
603879,ST永悦,塑料制品
301565,中仑新材,塑料制品
301196,唯科科技,塑料制品
300834,星辉环材,塑料制品
301395,仁信新材,塑料制品
688203,海正生材,塑料制品
300478,杭州高新,塑料制品
301555,惠柏新材,塑料制品
832469,富恒新材,塑料制品
301538,骏鼎达,塑料制品
300920,润阳科技,塑料制品
832089,禾昌聚合,塑料制品
301092,争光股份,塑料制品
300995,奇德新材,塑料制品
301237,和顺科技,塑料制品
301591,肯特股份,塑料制品
301131,聚赛龙,塑料制品
001333,光华股份,塑料制品
001255,博菲电气,塑料制品
920066,科拜尔,塑料制品
920118,太湖远大,塑料制品
603288,海天味业,食品加工制造
000895,双汇发展,食品加工制造
600298,安琪酵母,食品加工制造
603345,安井食品,食品加工制造
600872,中炬高新,食品加工制造
002507,涪陵榨菜,食品加工制造
002847,盐津铺子,食品加工制造
002557,洽洽食品,食品加工制造
603317,天味食品,食品加工制造
300146,汤臣倍健,食品加工制造
603027,千禾味业,食品加工制造
603866,桃李面包,食品加工制造
300783,三只松鼠,食品加工制造
603517,绝味食品,食品加工制造
603043,广州酒家,食品加工制造
002626,金达威,食品加工制造
600186,莲花控股,食品加工制造
600305,恒顺醋业,食品加工制造
002726,龙大美食,食品加工制造
002216,三全食品,食品加工制造
605339,南侨食品,食品加工制造
600073,光明肉业,食品加工制造
002840,华统股份,食品加工制造
603719,良品铺子,食品加工制造
002515,金字火腿,食品加工制造
002650,ST加加,食品加工制造
300791,仙乐健康,食品加工制造
603777,来伊份,食品加工制造
000716,黑芝麻,食品加工制造
300973,立高食品,食品加工制造
002991,甘源食品,食品加工制造
603697,有友食品,食品加工制造
605338,巴比食品,食品加工制造
003000,劲仔食品,食品加工制造
002695,煌上煌,食品加工制造
000639,西王食品,食品加工制造
300908,仲景食品,食品加工制造
002956,西麦食品,食品加工制造
605089,味知香,食品加工制造
000529,广弘控股,食品加工制造
603886,元祖股份,食品加工制造
600530,交大昂立,食品加工制造
002661,克明食品,食品加工制造
001215,千味央厨,食品加工制造
002330,得利斯,食品加工制造
002582,好想你,食品加工制造
603536,惠发食品,食品加工制造
603755,日辰股份,食品加工制造
001219,青岛食品,食品加工制造
002820,桂发祥,食品加工制造
603170,宝立食品,食品加工制造
603237,五芳斋,食品加工制造
600381,ST春天,食品加工制造
002702,海欣食品,食品加工制造
603696,安记食品,食品加工制造
002495,佳隆股份,食品加工制造
605567,春雪食品,食品加工制造
833429,康比特,食品加工制造
301116,益客食品,食品加工制造
603057,紫燕食品,食品加工制造
002719,麦趣尔,食品加工制造
603102,百合股份,食品加工制造
831726,朱老六,食品加工制造
839273,一致魔芋,食品加工制造
836826,盖世食品,食品加工制造
603392,万泰生物,生物制品
002252,上海莱士,生物制品
600161,天坛生物,生物制品
000661,长春高新,生物制品
300122,智飞生物,生物制品
688278,特宝生物,生物制品
002007,华兰生物,生物制品
603087,甘李药业,生物制品
688180,君实生物,生物制品
300142,沃森生物,生物制品
688520,神州细胞,生物制品
600739,辽宁成大,生物制品
600867,通化东宝,生物制品
300601,康泰生物,生物制品
300294,博雅生物,生物制品
000403,派林生物,生物制品
002773,康弘药业,生物制品
688336,三生国健,生物制品
600211,西藏药业,生物制品
300009,安科生物,生物制品
688276,百克生物,生物制品
300357,我武生物,生物制品
688105,诺唯赞,生物制品
688177,百奥泰,生物制品
301047,义翘神州,生物制品
688185,康希诺,生物制品
002693,双成药业,生物制品
300841,康华生物,生物制品
000534,万泽股份,生物制品
002880,卫光生物,生物制品
688331,荣昌生物,生物制品
688739,成大生物,生物制品
300318,博晖创新,生物制品
688136,科兴制药,生物制品
688319,欧林生物,生物制品
002581,未名医药,生物制品
688062,迈威生物,生物制品
301080,百普赛斯,生物制品
688687,凯因科技,生物制品
603590,康辰药业,生物制品
300239,东宝生物,生物制品
688428,诺诚健华,生物制品
688488,艾迪药业,生物制品
833575,康乐卫士,生物制品
688443,智翔金泰,生物制品
000518,四环生物,生物制品
301207,华兰疫苗,生物制品
430047,诺思兰德,生物制品
837344,三元基因,生物制品
300485,赛升药业,生物制品
688670,金迪克,生物制品
301393,昊帆生物,生物制品
301166,优宁维,生物制品
688137,近岸蛋白,生物制品
688163,赛伦生物,生物制品
601857,中国石油,石油加工贸易
600028,中国石化,石油加工贸易
600346,恒力石化,石油加工贸易
002493,荣盛石化,石油加工贸易
000703,恒逸石化,石油加工贸易
600688,上海石化,石油加工贸易
002408,齐翔腾达,石油加工贸易
002221,东华能源,石油加工贸易
000059,华锦股份,石油加工贸易
000096,广聚能源,石油加工贸易
000819,岳阳兴长,石油加工贸易
603223,恒通股份,石油加工贸易
300135,宝利国际,石油加工贸易
002986,宇新股份,石油加工贸易
600800,渤海化学,石油加工贸易
002377,国创高新,石油加工贸易
300055,万邦达,石油加工贸易
600506,统一股份,石油加工贸易
603353,和顺石油,石油加工贸易
000698,沈阳化工,石油加工贸易
002476,宝莫股份,石油加工贸易
000985,大庆华科,石油加工贸易
603798,康普顿,石油加工贸易
000554,泰山石油,石油加工贸易
300839,博汇股份,石油加工贸易
000637,茂化实华,石油加工贸易
600387,*ST海越,石油加工贸易
001316,润贝航科,石油加工贸易
600050,中国联通,通信服务
601728,中国电信,通信服务
600941,中国移动,通信服务
300442,润泽科技,通信服务
300383,光环新网,通信服务
300738,奥飞数据,通信服务
002544,普天科技,通信服务
603881,数据港,通信服务
000839,中信国安,通信服务
603220,中贝通信,通信服务
603887,城地香江,通信服务
300113,顺网科技,通信服务
000815,美利云,通信服务
002123,梦网科技,通信服务
002467,二六三,通信服务
002929,润建股份,通信服务
603322,超讯通信,通信服务
300292,吴通控股,通信服务
300846,首都在线,通信服务
300310,宜通世纪,通信服务
002115,三维通信,通信服务
300895,铜牛信息,通信服务
300025,华星创业,通信服务
300081,恒信东方,通信服务
300603,立昂技术,通信服务
300578,会畅通讯,通信服务
603602,纵横通信,通信服务
301382,蜂助手,通信服务
603559,*ST通脉,通信服务
002148,北纬科技,通信服务
300050,世纪鼎利,通信服务
300560,中富通,通信服务
300513,恒实科技,通信服务
600804,*ST鹏博,通信服务
300959,线上线下,通信服务
300597,吉大通信,通信服务
301428,世纪恒通,通信服务
300921,南凌科技,通信服务
000889,ST中嘉,通信服务
603003,*ST龙宇,通信服务
301139,元道通信,通信服务
301380,挖金客,通信服务
603206,嘉环科技,通信服务
600289,*ST信通,通信服务
838924,广脉科技,通信服务
000063,中兴通讯,通信设备
300308,中际旭创,通信设备
300502,新易盛,通信设备
300394,天孚通信,通信设备
600522,中天科技,通信设备
002281,光迅科技,通信设备
600487,亨通光电,通信设备
300628,亿联网络,通信设备
688027,国盾量子,通信设备
600498,烽火通信,通信设备
300627,华测导航,通信设备
002583,海能达,通信设备
688100,威胜信息,通信设备
603236,移远通信,通信设备
300570,太辰光,通信设备
300913,兆龙互连,通信设备
601869,长飞光纤,通信设备
300620,光库科技,通信设备
600198,大唐电信,通信设备
002396,星网锐捷,通信设备
300638,广和通,通信设备
603083,剑桥科技,通信设备
600776,东方通信,通信设备
300548,博创科技,通信设备
003031,中瓷电子,通信设备
300098,高新兴,通信设备
300134,大富科技,通信设备
688387,信科移动,通信设备
002897,意华股份,通信设备
688313,仕佳光子,通信设备
600105,永鼎股份,通信设备
300563,神宇股份,通信设备
688182,灿勤科技,通信设备
603118,共进股份,通信设备
688668,鼎通科技,通信设备
600775,南京熊猫,通信设备
300183,东软载波,通信设备
002491,通鼎互联,通信设备
688205,德科立,通信设备
002017,东信和平,通信设备
003040,楚天龙,通信设备
300353,东土科技,通信设备
300711,广哈通信,通信设备
002194,武汉凡谷,通信设备
688418,震有科技,通信设备
300590,移为通信,通信设备
301205,联特科技,通信设备
002881,美格智能,通信设备
603421,鼎信通讯,通信设备
000070,ST特信,通信设备
835640,富士达,通信设备
600345,长江通信,通信设备
301165,锐捷网络,通信设备
002792,通宇通讯,通信设备
002902,铭普光磁,通信设备
300213,佳讯飞鸿,通信设备
603803,瑞斯康达,通信设备
300698,万马科技,通信设备
002104,恒宝股份,通信设备
300504,天邑股份,通信设备
002296,辉煌科技,通信设备
000851,ST高鸿,通信设备
002313,日海智能,通信设备
688159,有方科技,通信设备
300565,科信技术,通信设备
002796,世嘉科技,通信设备
300689,澄天伟业,通信设备
300414,中光防雷,通信设备
603042,华脉科技,通信设备
688080,映翰通,通信设备
301191,菲菱科思,通信设备
688618,三旺通信,通信设备
301307,美利信,通信设备
688143,长盈通,通信设备
688283,坤恒顺维,通信设备
000586,汇源通信,通信设备
300205,ST天喻,通信设备
688292,浩瀚深度,通信设备
600355,精伦电子,通信设备
300555,ST路通,通信设备
300710,万隆光电,通信设备
300615,欣天科技,通信设备
301202,朗威股份,通信设备
301419,阿莱德,通信设备
688592,司南导航,通信设备
832149,利尔达,通信设备
872374,云里物里,通信设备
301577,美信科技,通信设备
301314,科瑞思,通信设备
002444,巨星科技,通用设备
001696,宗申动力,通用设备
002131,利欧股份,通用设备
603662,柯力传感,通用设备
000039,中集集团,通用设备
603699,纽威股份,通用设备
300567,精测电子,通用设备
000410,沈阳机床,通用设备
601882,海天精工,通用设备
603100,川仪股份,通用设备
688333,铂力特,通用设备
300083,创世纪,通用设备
600114,东睦股份,通用设备
002158,汉钟精机,通用设备
603277,银都股份,通用设备
603308,应流股份,通用设备
603667,五洲新春,通用设备
000837,秦川机床,通用设备
300257,开山股份,通用设备
000811,冰轮环境,通用设备
301018,申菱环境,通用设备
603915,国茂股份,通用设备
000595,宝塔实业,通用设备
300470,中密控股,通用设备
300145,中金环境,通用设备
002046,国机精工,通用设备
002122,汇洲智能,通用设备
688305,科德数控,通用设备
300203,聚光科技,通用设备
000777,中核科技,通用设备
600343,航天动力,通用设备
002819,东方中科,通用设备
002530,金财互联,通用设备
300718,长盛轴承,通用设备
300861,美畅股份,通用设备
002896,中大力德,通用设备
300007,汉威科技,通用设备
002445,中南文化,通用设备
002843,泰嘉股份,通用设备
002438,江苏神通,通用设备
300263,隆华科技,通用设备
300441,鲍斯股份,通用设备
603969,银龙股份,通用设备
002175,东方智造,通用设备
688697,纽威数控,通用设备
603131,上海沪工,通用设备
300349,金卡智能,通用设备
300161,华中数控,通用设备
605056,咸亨国际,通用设备
002884,凌霄泵业,通用设备
300503,昊志机电,通用设备
600172,黄河旋风,通用设备
603611,诺力股份,通用设备
688433,华曙高科,通用设备
603912,佳力图,通用设备
002559,亚威股份,通用设备
688112,鼎阳科技,通用设备
002150,通润装备,通用设备
605060,联德股份,通用设备
603187,海容冷链,通用设备
002639,雪人股份,通用设备
300370,安控科技,通用设备
000816,智慧农业,通用设备
002514,宝馨科技,通用设备
002026,山东威达,通用设备
600860,京城股份,通用设备
688622,禾信仪器,通用设备
300259,新天科技,通用设备
601002,晋亿实业,通用设备
300179,四方达,通用设备
